23062 93 183 1
24312 94 175 1
25312 93 191 1
26312 89 199 1
27250 92 191 1
28187 93 191 1
29187 93 191 1
30250 91 191 1
31250 90 191 1
32250 92 191 1
33312 89 191 1
34375 90 191 1
35375 89 191 1
36375 90 191 1
37375 90 191 1
38437 94 191 1
39437 165 199 1
40312 167 199 1
41312 168 199 1
42312 162 199 1
43250 153 191 1
44562 128 175 1
45812 77 175 1
47000 47 175 1
48062 44 175 1
49125 45 175 1
50375 68 175 1
51625 57 167 1
52812 97 167 1
53812 123 191 1
54750 115 199 1
55750 111 199 1
56562 110 199 1
57562 111 199 1
58562 112 199 1
59500 110 199 1
60500 111 199 1
61437 111 199 1
62250 112 199 1
63187 114 199 1
64125 115 199 1
65000 114 199 1
65812 115 199 1
66625 117 199 1
67437 118 199 1
68312 120 199 1
69187 122 199 1
70000 122 199 1
70875 123 199 1
71750 125 199 1
72562 127 199 1
73437 130 199 1
74312 129 199 1
75125 132 199 1
76000 133 199 1
76875 135 199 1
77687 137 199 1
78562 139 199 1
79437 139 199 1
80250 143 199 1
81125 145 199 1
81937 148 199 1
82812 153 199 1
83687 154 199 1
84500 158 199 1
85500 161 199 1
86562 162 199 1
87437 163 199 1
88250 168 199 1
89062 223 199 1
89937 243 199 1
90812 246 199 1
91625 254 199 1
92500 260 199 1
93375 263 199 1
94187 270 199 1
95062 276 199 1
95937 283 199 1
100812 265 65 1
104625 254 84 1
108875 243 70 1
112500 240 84 1
116375 244 84 1
119500 238 98 1
122500 166 98 1
123375 136 199 1
124187 134 199 1
125062 130 199 1
126062 109 199 1
127062 95 191 1
128062 96 191 1
129062 95 191 1
132812 222 84 1
135187 131 126 1
136187 222 199 1
137125 168 199 1
138062 120 199 1
138937 122 199 1
139812 119 199 1
140812 118 199 1
141875 117 199 1
142687 119 199 1
143562 116 199 1
144437 118 199 1
145375 131 199 1
146750 123 191 1
147750 77 191 1
148812 78 191 1
149750 75 191 1
150625 74 199 1
151562 75 199 1
152562 76 199 1
153562 75 191 1
154437 75 191 1
155437 76 199 1
156375 78 199 1
157375 75 199 1
158187 75 199 1
159187 74 199 1
160187 73 199 1
161187 76 199 1
162187 72 199 1
163125 72 199 1
164125 71 199 1
165125 70 199 1
166125 71 199 1
167125 70 199 1
168000 69 191 1
169000 70 199 1
169937 73 199 1
170937 70 191 1
171875 70 199 1
172875 75 191 1
174000 131 183 1
174937 153 199 1
175750 151 199 1
176625 149 199 1
177500 149 199 1
178312 145 199 1
179187 144 199 1
180062 142 199 1
180875 141 199 1
181750 139 199 1
182625 137 199 1
183437 136 199 1
184312 134 199 1
185500 137 183 1
186500 137 183 1
187437 128 199 1
188312 127 199 1
189125 126 199 1
190000 126 199 1
190875 125 199 1
191687 124 199 1
192562 122 199 1
193437 122 199 1
194750 81 159 1
195750 54 183 1
196750 51 191 1
197750 50 191 1
198875 49 191 1
199875 49 191 1
200937 47 191 1
202000 49 191 1
203062 48 183 1
204062 48 191 1
205125 42 191 1
206187 42 191 1
207250 47 183 1
208375 91 183 1
209437 103 183 1
210500 97 183 1
211562 79 183 1
212625 65 183 1
213687 67 183 1
214750 61 183 1
215812 52 183 1
216875 56 183 1
217937 57 183 1
219125 53 183 1
220375 61 183 1
221375 75 183 1
222375 86 183 1
223437 102 191 1
224500 117 191 1
225437 115 199 1
226250 113 199 1
227125 117 199 1
228000 117 199 1
229000 121 191 1
229937 116 199 1
232937 411 98 1
233937 420 183 1
235000 421 183 1
239875 127 70 1
240875 124 191 1
241812 122 199 1
242937 123 191 1
244000 124 191 1
245062 122 191 1
246125 129 191 1
247125 129 183 1
248375 133 183 1
249562 136 175 1
250812 131 175 1
252125 140 159 1
255750 146 84 1
260750 149 65 1
265750 171 60 1
270625 190 35 1
275500 1 20 1
280375 232 50 1
281375 210 175 1
282250 201 199 1
283062 199 199 1
283937 199 199 1
284812 197 199 1
285625 196 199 1
286500 194 199 1
287375 194 199 1
288187 194 199 1
289062 190 199 1
289937 190 199 1
290750 190 199 1
291625 186 199 1
292500 186 199 1
293312 185 199 1
294187 185 199 1
295062 185 199 1
295875 182 199 1
296750 183 199 1
297625 184 199 1
298437 183 199 1
299312 181 199 1
300187 181 199 1
301000 181 199 1
301875 182 199 1
302687 182 199 1
303562 182 199 1
304562 183 199 1
305562 182 199 1
306500 182 199 1
307312 181 199 1
308125 180 199 1
309000 180 199 1
309812 179 199 1
310687 181 199 1
311687 177 199 1
312687 148 191 1
313750 121 199 1
314750 122 199 1
315750 123 199 1
316812 152 199 1
317625 175 199 1
318625 148 191 1
319500 134 199 1
320375 126 199 1
321187 125 199 1
322062 127 199 1
322937 127 199 1
323750 126 199 1
325812 112 199 1
327062 106 175 1
328187 92 175 1
329250 79 191 1
330437 65 183 1
331437 62 183 1
332687 59 183 1
333625 55 183 1
334625 49 183 1
335625 47 183 1
336625 48 183 1
337625 49 191 1
338687 49 183 1
339687 47 183 1
340750 45 191 1
341750 44 183 1
342750 39 183 1
347625 1 45 1
351250 37 84 1
352312 35 183 1
353375 37 183 1
354375 35 183 1
355437 39 183 1
356625 33 183 1
359750 43 98 1
1125 47 167 2
2312 43 175 2
3437 45 167 2
5000 48 159 2
8937 52 70 2
10125 55 175 2
11375 61 175 2
12562 58 175 2
13937 63 167 2
15250 63 159 2
16437 70 175 2
17687 72 175 2
18875 84 167 2
19875 86 175 2
20937 89 175 2
22062 90 183 2
23062 94 183 2
24125 93 183 2
25125 94 191 2
26125 89 199 2
27062 93 191 2
28062 92 191 2
29125 91 191 2
30125 90 191 2
31187 91 191 2
32125 92 191 2
33125 90 191 2
34125 90 191 2
35125 91 191 2
36187 90 191 2
37187 89 191 2
38250 91 191 2
39125 164 199 2
40000 166 199 2
40875 167 199 2
41875 166 199 2
42875 158 191 2
44125 137 175 2
45437 102 167 2
46625 48 175 2
47625 38 183 2
48812 39 175 2
49937 59 183 2
51250 59 175 2
52437 82 175 2
53437 122 183 2
54375 119 191 2
55250 111 199 2
56125 113 199 2
57125 112 199 2
58125 113 199 2
59125 112 199 2
60000 111 199 2
61000 112 199 2
62000 113 199 2
62812 113 199 2
63687 115 199 2
64562 114 199 2
65375 115 199 2
66187 117 199 2
67062 120 199 2
67875 120 199 2
68750 120 199 2
69562 121 199 2
70437 123 199 2
71312 124 199 2
72125 127 199 2
73000 126 199 2
73875 130 199 2
74687 131 199 2
75687 134 199 2
76687 135 199 2
77562 136 199 2
78437 138 199 2
79250 140 199 2
80125 144 199 2
81000 144 199 2
81812 149 199 2
82687 152 199 2
83562 155 199 2
84375 158 199 2
85250 160 199 2
86062 162 199 2
86937 163 199 2
87750 166 199 2
88562 179 199 2
89437 238 199 2
90312 245 199 2
91125 248 199 2
92000 255 199 2
92875 261 199 2
93687 265 199 2
94562 273 199 2
95437 280 199 2
96375 285 199 2
101187 262 70 2
105000 261 70 2
109187 247 70 2
112875 245 84 2
116625 237 84 2
117937 237 159 2
119500 231 159 2
122312 171 98 2
123125 137 199 2
124000 135 199 2
124875 131 199 2
126000 118 199 2
127000 95 191 2
128000 97 191 2
129062 94 191 2
130625 200 167 2
134375 173 84 2
135437 170 199 2
136312 220 199 2
137312 155 191 2
138312 123 199 2
139187 122 199 2
140062 118 199 2
141062 118 199 2
142000 118 199 2
142875 118 199 2
143687 117 199 2
144562 121 199 2
145562 150 199 2
146562 149 183 2
148937 81 112 2
149937 78 191 2
150937 77 199 2
151875 78 191 2
152875 77 191 2
153875 77 191 2
154812 77 191 2
155687 80 191 2
156687 79 191 2
157687 74 199 2
158687 76 199 2
159625 76 199 2
160500 75 199 2
161500 74 199 2
162500 73 199 2
163375 72 199 2
164375 73 199 2
165375 71 199 2
166375 72 191 2
167312 71 191 2
168375 71 199 2
169375 73 199 2
170375 72 191 2
171375 70 191 2
172375 71 199 2
173375 73 199 2
174375 135 183 2
175250 153 199 2
176125 151 199 2
177062 150 199 2
177937 147 199 2
178750 146 199 2
179625 145 199 2
180437 141 199 2
181312 138 199 2
182187 139 199 2
183000 137 199 2
183875 134 199 2
184750 135 199 2
185937 139 159 2
186812 133 199 2
187625 127 199 2
188500 128 199 2
189375 126 199 2
190187 125 199 2
191062 124 199 2
191937 123 199 2
192750 122 199 2
193625 121 199 2
194500 121 199 2
195312 119 199 2
196250 119 199 2
197187 118 199 2
198187 118 199 2
199125 116 199 2
199937 117 199 2
202250 109 191 2
205375 35 98 2
210250 28 40 2
215187 33 35 2
218312 23 98 2
219312 18 183 2
220312 20 191 2
221375 15 191 2
222375 15 199 2
223250 10 199 2
224125 14 199 2
225125 14 191 2
226062 10 191 2
227062 9 191 2
228062 10 191 2
229250 18 175 2
230437 15 175 2
231687 13 159 2
232875 13 175 2
234062 15 167 2
235312 18 167 2
236437 13 175 2
237687 15 167 2
238875 23 175 2
240125 24 167 2
244562 24 70 2
249125 101 70 2
250437 132 167 2
251812 136 159 2
253125 145 159 2
257125 145 70 2
262062 147 50 2
266937 158 55 2
271812 1 45 2
276750 1 20 2
281687 215 55 2
282500 201 199 2
283375 198 199 2
284250 197 199 2
285062 196 199 2
285937 194 199 2
286812 194 199 2
287625 191 199 2
288500 189 199 2
289375 189 199 2
290187 189 199 2
291062 187 199 2
291937 185 199 2
292750 185 199 2
293625 184 199 2
294500 183 199 2
295312 181 199 2
296187 182 199 2
297000 183 199 2
297875 182 199 2
298750 181 199 2
299562 181 199 2
300437 180 199 2
301312 179 199 2
302125 178 199 2
303125 180 199 2
304125 180 199 2
305125 183 199 2
306125 179 199 2
307125 179 199 2
308062 179 199 2
308812 180 199 2
309687 179 199 2
310562 179 199 2
311375 180 199 2
312250 156 191 2
313125 130 199 2
314125 121 199 2
315062 122 199 2
316062 122 199 2
316937 178 199 2
317937 171 199 2
318937 140 191 2
319812 133 199 2
320625 127 199 2
321500 126 199 2
322375 127 199 2
323187 127 199 2
324062 127 199 2
327750 106 84 2
328875 87 175 2
329937 69 183 2
331125 64 183 2
332312 64 175 2
333375 61 175 2
334437 54 183 2
335500 50 191 2
336562 45 183 2
337750 48 183 2
338750 48 183 2
339812 45 183 2
340937 42 191 2
342000 45 183 2
343062 40 191 2
348000 5 25 2
351312 35 98 2
352375 37 183 2
353375 37 191 2
354375 42 183 2
355562 39 175 2
356750 32 175 2
358125 42 159 2
1312 42 98 2
2500 43 167 2
3750 43 175 2
8125 53 70 2
9375 54 159 2
10500 58 175 2
11687 58 167 2
13000 56 159 2
14312 58 159 2
15562 63 175 2
16562 69 183 2
17750 73 175 2
18937 75 167 2
20187 89 183 2
21187 89 175 2
22312 88 183 2
23312 91 183 2
24375 92 183 2
25312 92 191 2
26312 89 199 2
27250 94 191 2
28375 93 191 2
29312 92 191 2
30312 92 191 2
31312 93 191 2
32312 94 191 2
33375 92 191 2
34437 90 191 2
35500 91 191 2
36625 89 191 2
37687 90 191 2
38750 119 191 2
39625 166 199 2
40625 168 199 2
41625 167 199 2
42625 160 191 2
43937 140 175 2
45187 108 159 2
46187 51 175 2
47562 39 175 2
48562 39 175 2
49625 53 183 2
50875 66 175 2
52000 75 175 2
53125 117 175 2
54187 121 191 2
55062 112 199 2
56062 113 199 2
57000 112 199 2
58000 112 199 2
59000 112 199 2
59937 112 199 2
60937 113 199 2
61937 112 199 2
62750 114 199 2
63625 114 199 2
64500 115 199 2
65312 117 199 2
66125 117 199 2
66937 117 199 2
67812 119 199 2
68687 121 199 2
69500 121 199 2
70375 123 199 2
71250 125 199 2
72062 127 199 2
72937 129 199 2
73812 130 199 2
74625 132 199 2
75500 134 199 2
76375 136 199 2
77187 137 199 2
78062 138 199 2
79062 139 199 2
80062 141 199 2
81000 145 199 2
81812 148 199 2
82687 151 199 2
83562 154 199 2
84375 158 199 2
85250 160 199 2
86062 161 199 2
86937 162 199 2
87812 166 199 2
88812 186 199 2
89812 240 199 2
90812 245 199 2
91687 253 199 2
92562 259 199 2
93437 265 199 2
94250 270 199 2
95125 277 199 2
96125 283 199 2
101000 261 65 2
105000 253 70 2
109187 249 70 2
113125 236 70 2
116937 231 84 2
120375 239 84 2
122812 148 112 2
123812 134 199 2
124625 132 199 2
125500 128 199 2
126500 100 191 2
127437 96 191 2
128437 95 191 2
129375 97 191 2
133687 221 70 2
134687 121 199 2
135687 200 191 2
136562 216 199 2
137562 133 191 2
138562 121 199 2
139437 121 199 2
140312 118 199 2
141125 118 199 2
142000 119 199 2
142875 118 199 2
143687 117 199 2
144562 120 199 2
145562 149 199 2
146625 149 191 2
147875 79 159 2
148875 75 191 2
149875 75 191 2
150875 75 199 2
151812 74 199 2
152812 77 191 2
153812 74 199 2
154750 74 199 2
155687 78 199 2
156687 77 199 2
157625 75 199 2
158625 76 199 2
159625 75 199 2
160625 76 199 2
161625 75 191 2
162562 74 199 2
163375 71 199 2
164375 72 191 2
165375 70 191 2
166312 71 199 2
167312 69 199 2
168250 70 199 2
169250 71 199 2
170062 70 199 2
171062 71 199 2
172062 72 191 2
173062 71 199 2
174062 77 191 2
175062 155 199 2
176000 152 199 2
176812 150 199 2
177687 147 199 2
178562 146 199 2
179375 144 199 2
180250 143 199 2
181125 140 199 2
181937 138 199 2
182812 138 199 2
183687 136 199 2
184500 136 199 2
185750 136 167 2
186562 136 199 2
187437 129 199 2
188375 129 199 2
189312 127 199 2
190125 127 199 2
191000 125 199 2
191875 124 199 2
192687 123 199 2
193562 123 199 2
194375 122 199 2
195250 122 199 2
196125 122 199 2
197125 120 199 2
199750 56 112 2
200750 49 191 2
201812 49 191 2
202812 48 191 2
203875 48 191 2
204875 49 183 2
205875 48 191 2
206937 44 183 2
207937 39 191 2
208937 37 191 2
210000 42 183 2
211187 40 167 2
212375 43 175 2
213375 42 183 2
214375 39 183 2
215375 39 191 2
216375 37 199 2
217312 39 191 2
218312 38 191 2
219312 38 191 2
220312 37 191 2
221375 39 183 2
222375 38 183 2
223437 40 183 2
224500 39 183 2
225750 34 175 2
226750 39 183 2
228062 44 175 2
229062 120 175 2
230062 115 199 2
233125 410 98 2
234312 418 175 2
235500 426 175 2
239937 122 70 2
240937 125 191 2
241937 125 199 2
243000 123 191 2
244000 128 191 2
245062 130 191 2
246125 132 175 2
247187 130 183 2
248250 136 183 2
249500 133 167 2
250750 139 159 2
252062 138 167 2
255937 138 70 2
260687 153 65 2
265687 160 35 2
270562 173 35 2
275500 1 30 2
280375 1 25 2
281375 209 183 2
282250 201 199 2
283062 200 199 2
283937 199 199 2
284812 197 199 2
285625 195 199 2
286500 193 199 2
287375 192 199 2
288187 192 199 2
289062 191 199 2
289937 190 199 2
290750 188 199 2
291625 187 199 2
292500 187 199 2
293312 184 199 2
294187 184 199 2
295062 184 199 2
295875 183 199 2
296750 182 199 2
297625 182 199 2
298437 182 199 2
299312 181 199 2
300187 181 199 2
301000 180 199 2
301875 179 199 2
302687 180 199 2
303562 180 199 2
304437 181 199 2
305437 183 199 2
306375 180 199 2
307187 180 199 2
308062 180 199 2
308875 180 199 2
309750 180 199 2
310625 181 199 2
311625 181 199 2
312625 150 191 2
313625 122 199 2
314625 122 199 2
315687 122 199 2
316687 140 199 2
317562 177 199 2
318562 154 191 2
319562 136 199 2
320437 128 199 2
321250 126 199 2
322250 128 199 2
323187 127 199 2
324062 127 199 2
327750 104 84 2
328750 86 175 2
329875 73 191 2
330937 65 183 2
332000 66 183 2
333062 62 183 2
334125 55 183 2
335250 48 183 2
336312 50 183 2
337375 47 191 2
338437 49 167 2
339500 51 183 2
340562 47 183 2
341625 40 183 2
342687 42 191 2
347687 52 50 2
351125 38 84 2
352125 37 183 2
353187 42 183 2
354250 43 191 2
355500 34 183 2
356687 34 167 2
358000 40 159 2
812 51 167 3
2000 44 167 3
3250 42 167 3
4812 29 159 3
9187 53 70 3
10437 52 167 3
11562 48 167 3
14625 60 98 3
15812 60 167 3
17062 75 175 3
18250 76 167 3
19437 79 183 3
20437 84 175 3
21750 88 175 3
22750 93 183 3
23812 91 183 3
24812 95 191 3
25875 88 199 3
26875 93 191 3
27937 92 191 3
28937 92 191 3
30000 90 191 3
31062 90 191 3
32000 92 191 3
32937 89 191 3
33937 89 191 3
34937 88 191 3
36000 88 191 3
37062 87 191 3
38187 90 191 3
39062 164 199 3
39937 166 199 3
40812 165 199 3
41812 166 191 3
42812 159 191 3
44000 135 175 3
45250 101 175 3
46437 50 175 3
47500 42 183 3
48562 47 183 3
49812 52 167 3
51062 59 167 3
52250 70 175 3
53250 115 175 3
54187 122 191 3
55187 112 199 3
56125 110 199 3
57000 111 199 3
58000 111 199 3
59000 112 199 3
60000 110 199 3
60875 111 199 3
61687 112 199 3
62562 112 199 3
63375 113 199 3
64250 115 199 3
65125 115 199 3
65875 115 199 3
66750 118 199 3
67625 119 199 3
68437 119 199 3
69312 120 199 3
70187 122 199 3
71000 123 199 3
71875 127 199 3
72750 126 199 3
73687 127 199 3
74687 131 199 3
75625 133 199 3
76500 133 199 3
77375 134 199 3
78187 136 199 3
79062 138 199 3
79875 141 199 3
80750 143 199 3
81625 146 199 3
82437 150 199 3
83312 151 199 3
84187 156 199 3
85000 158 199 3
85875 160 199 3
86750 161 199 3
87562 163 199 3
88437 171 199 3
89312 233 199 3
90125 241 199 3
91000 248 199 3
91875 252 199 3
92687 259 199 3
93562 263 199 3
94437 267 199 3
95250 278 199 3
96125 282 199 3
101000 261 65 3
105250 257 70 3
109750 240 70 3
113625 238 70 3
118500 114 55 3
119500 55 191 3
120500 56 191 3
121500 56 191 3
122500 58 191 3
123437 55 199 3
124437 58 191 3
125437 56 191 3
126375 55 199 3
127250 57 191 3
128125 58 199 3
129125 56 191 3
130125 58 191 3
131125 55 199 3
132250 55 199 3
133125 57 191 3
134125 57 191 3
135062 58 199 3
136062 58 191 3
137062 56 199 3
138000 55 199 3
139000 55 191 3
140000 54 199 3
141000 52 191 3
142062 54 191 3
143062 53 191 3
144000 55 191 3
145000 56 191 3
146000 53 199 3
147000 53 191 3
147875 53 191 3
148875 55 199 3
149875 58 191 3
150875 54 191 3
151875 159 183 3
152875 164 199 3
153812 170 199 3
154562 186 199 3
155562 224 199 3
156562 213 199 3
157562 207 199 3
158437 196 199 3
159250 193 199 3
160125 191 199 3
161000 185 199 3
161812 175 199 3
162687 170 199 3
163562 165 199 3
164562 168 199 3
165625 178 199 3
166437 179 199 3
167312 175 199 3
168187 171 199 3
169000 170 199 3
169875 168 199 3
170750 165 199 3
171562 163 199 3
172437 160 199 3
173312 159 199 3
174125 157 199 3
175000 154 199 3
175875 150 199 3
176687 151 199 3
177562 146 199 3
178375 146 199 3
179250 143 199 3
180125 140 199 3
180937 140 199 3
181812 138 199 3
182687 136 199 3
183500 135 199 3
184375 134 199 3
185562 139 175 3
186562 135 183 3
187562 126 199 3
188562 125 199 3
189562 125 199 3
190437 125 199 3
191250 123 199 3
192125 122 199 3
193000 121 199 3
193812 119 199 3
194687 120 199 3
195562 118 199 3
196437 118 199 3
197437 117 199 3
198437 116 199 3
199437 117 199 3
200312 116 199 3
201312 117 199 3
202312 114 199 3
203312 116 199 3
204250 113 199 3
205187 114 199 3
206187 114 199 3
207187 113 199 3
208187 112 199 3
209125 112 199 3
210125 112 199 3
211125 112 199 3
212125 112 191 3
213187 111 191 3
214187 111 199 3
215250 109 191 3
216312 108 191 3
217375 109 191 3
218437 110 191 3
219375 111 191 3
220375 111 191 3
221312 111 199 3
222312 111 191 3
223187 112 191 3
224187 111 199 3
225187 112 199 3
226187 110 199 3
227062 116 199 3
228062 119 191 3
229062 122 199 3
230062 115 199 3
234937 415 65 3
239937 109 45 3
240937 120 183 3
242000 125 183 3
243187 119 183 3
248125 53 65 3
249312 134 175 3
250687 135 159 3
254500 140 84 3
259437 148 65 3
264375 153 35 3
269250 177 40 3
274125 1 30 3
279062 1 20 3
281937 209 98 3
282812 199 199 3
283687 197 199 3
284500 198 199 3
285375 195 199 3
286250 195 199 3
287062 193 199 3
287937 192 199 3
288750 191 199 3
289625 189 199 3
290500 189 199 3
291312 186 199 3
292187 186 199 3
293062 185 199 3
293875 184 199 3
294750 185 199 3
295625 183 199 3
296437 182 199 3
297312 182 199 3
298187 183 199 3
299000 182 199 3
299875 181 199 3
300750 181 199 3
301562 180 199 3
302437 179 199 3
303312 179 199 3
304125 182 199 3
305000 183 199 3
305875 180 199 3
306687 180 199 3
307562 180 199 3
308437 181 199 3
309250 180 199 3
310125 180 199 3
310937 180 199 3
311937 170 199 3
312937 143 191 3
313875 122 199 3
314875 123 199 3
315750 122 199 3
316562 143 199 3
317437 179 199 3
318437 155 191 3
319437 135 191 3
320312 129 199 3
321125 126 199 3
322000 127 199 3
322875 127 199 3
323687 127 199 3
325625 124 199 3
326812 111 175 3
328062 97 175 3
329062 80 175 3
330125 67 183 3
331187 64 183 3
332250 60 183 3
333312 61 183 3
334375 54 191 3
335437 48 183 3
336500 49 183 3
337500 48 183 3
338562 48 183 3
339625 44 191 3
340687 40 183 3
341750 44 183 3
342812 37 183 3
347750 5 45 3
351375 37 84 3
352437 38 191 3
353500 34 183 3
354562 38 183 3
355875 39 175 3
357062 40 159 3
312 45 98 3
1687 49 159 3
3000 43 167 3
4562 38 167 3
9000 57 70 3
10375 51 159 3
11687 57 167 3
14625 57 98 3
15875 66 159 3
17125 64 159 3
18312 77 175 3
19500 84 183 3
20500 84 183 3
21750 86 191 3
22750 91 183 3
23812 92 191 3
24875 94 191 3
25812 89 199 3
26750 96 199 3
27687 93 191 3
28687 93 191 3
29687 92 191 3
30687 90 191 3
31687 91 191 3
32750 90 191 3
33812 89 191 3
34875 88 191 3
35937 89 191 3
37000 88 191 3
38062 90 191 3
39000 152 191 3
39875 166 199 3
40750 166 199 3
41687 167 199 3
42687 160 191 3
43937 139 175 3
45187 105 167 3
46187 51 175 3
47250 43 175 3
48375 42 183 3
49625 53 183 3
50875 65 175 3
52125 67 175 3
53312 116 175 3
54187 122 191 3
55187 114 199 3
56125 113 199 3
57000 110 199 3
57875 111 199 3
58875 110 199 3
59687 110 199 3
60562 109 199 3
61437 109 199 3
62250 111 199 3
63125 113 199 3
64000 113 199 3
64812 115 199 3
65687 115 199 3
66437 117 199 3
67437 117 199 3
68312 120 199 3
69187 120 199 3
70000 120 199 3
70875 122 199 3
71750 124 199 3
72562 126 199 3
73437 127 199 3
74312 129 199 3
75125 131 199 3
76000 133 199 3
76875 134 199 3
77687 137 199 3
78562 138 199 3
79437 140 199 3
80250 142 199 3
81125 145 199 3
81937 148 199 3
82812 151 199 3
83687 157 199 3
84500 158 199 3
85375 158 199 3
86250 161 199 3
87062 162 199 3
87875 163 199 3
88875 193 199 3
89750 240 199 3
90562 246 199 3
91437 251 199 3
92250 255 199 3
93125 263 199 3
94000 265 199 3
94812 274 199 3
95687 282 199 3
97375 274 191 3
102125 261 70 3
106125 250 70 3
111062 218 45 3
112062 59 191 3
113125 56 191 3
114187 58 191 3
115125 58 199 3
116125 58 199 3
117000 54 199 3
118187 56 199 3
119187 56 191 3
120187 56 191 3
121125 57 191 3
122125 58 191 3
123062 57 199 3
124062 57 191 3
125062 58 191 3
126062 58 199 3
127062 57 199 3
128000 60 199 3
128812 59 191 3
129812 58 199 3
130812 58 191 3
131937 58 191 3
132875 57 191 3
133875 56 191 3
134875 56 191 3
135875 55 191 3
136812 55 191 3
137812 55 199 3
138812 55 199 3
139812 54 191 3
140687 55 191 3
141687 55 199 3
142687 55 199 3
143687 56 199 3
144687 65 191 3
145687 180 191 3
146750 175 191 3
147687 158 191 3
148562 137 199 3
149375 130 199 3
150250 146 199 3
151125 174 199 3
151937 169 199 3
152812 164 199 3
153812 169 199 3
154625 186 199 3
155500 223 199 3
156375 215 199 3
157187 211 199 3
158062 198 199 3
158937 195 199 3
159750 193 199 3
160625 189 199 3
161500 178 199 3
162312 171 199 3
163312 166 199 3
164250 167 199 3
165125 177 199 3
165937 182 199 3
166812 177 199 3
167687 174 199 3
168500 171 199 3
169375 167 199 3
170250 166 199 3
171062 165 199 3
171937 161 199 3
172812 160 199 3
173625 157 199 3
174500 156 199 3
175375 152 199 3
176187 149 199 3
177062 148 199 3
177937 147 199 3
178750 145 199 3
179625 142 199 3
180437 141 199 3
181312 140 199 3
182187 138 199 3
183000 137 199 3
183875 136 199 3
184750 133 199 3
185937 138 159 3
186812 135 199 3
187625 129 199 3
188562 126 199 3
189500 126 199 3
190375 124 199 3
191187 124 199 3
192062 124 199 3
192937 122 199 3
193750 122 199 3
194625 121 199 3
195500 119 199 3
196437 114 191 3
199500 110 98 3
200500 112 191 3
201375 112 199 3
202375 98 191 3
203375 77 191 3
204562 78 183 3
205562 97 183 3
206562 103 183 3
207625 102 191 3
208687 98 183 3
210000 71 175 3
211187 42 183 3
212187 22 175 3
213250 20 183 3
214312 17 183 3
215375 20 183 3
216437 18 191 3
217500 17 191 3
218562 15 191 3
219625 15 183 3
220625 15 191 3
221562 15 191 3
222562 14 191 3
223562 19 183 3
224562 20 183 3
225625 23 175 3
226687 17 183 3
227750 20 191 3
228812 20 183 3
230125 15 183 3
231250 18 175 3
232312 13 191 3
233312 14 199 3
234312 14 199 3
235312 13 199 3
236125 13 199 3
237125 13 199 3
238312 19 175 3
241250 20 98 3
244687 14 84 3
249562 56 65 3
250937 133 159 3
254812 141 84 3
259625 151 60 3
264625 153 65 3
269500 155 40 3
274437 1 20 3
279312 1 20 3
282125 213 112 3
283062 198 199 3
284000 197 199 3
284875 195 199 3
285750 197 199 3
286562 193 199 3
287437 194 199 3
288312 191 199 3
289125 191 199 3
290000 190 199 3
290812 189 199 3
291687 186 199 3
292562 186 199 3
293375 185 199 3
294250 183 199 3
295125 183 199 3
